LL_1	LL_2	HL_1	HL_2
kfl00723_0050	3.68995311461512	4.18576383070553	3.42050693628005	3.58111230072684
kfl00723_g5	0	0	0	0
kfl00724_0010	0	0	0	0
kfl00724_0020	0	0	0	0
kfl00724_0025	0	0	0	0
kfl00724_0030	2.27749546107911	2.14427747918268	3.21433134004649	2.53958066393569
kfl00724_0040	3.73125029662603	3.73585492273596	3.04933831522317	3.12736459997702
kfl00724_0050	6.07092762267378	5.80009338368719	6.2389094092414	6.40874314410252
kfl00724_g1	0	0	0	0
kfl00724_g4	0	0	0	0
kfl00724_g5	0	0	0	0
kfl00725_0010	0	0	0	0
kfl00725_0020	1.04449022523256	1.08733159469667	1.74613722680091	1.61774940198631
kfl00725_0030	3.22894093002868	3.24931658739953	3.73782056957068	3.94649382172442
kfl00725_0040	3.60928672040223	3.89753176700132	3.0129827161067	3.08354720714673
kfl00725_0050	2.36082568223956	2.73398968327986	2.47012439366323	2.94419138622981
kfl00725_0060	0	0	0	0
kfl00726_0010	3.41539472112728	3.38927179267384	4.12950839871672	4.1304209927048
kfl00726_0020	4.25636583360578	3.94628878165326	3.1119492548434	2.54341643647536
kfl00726_0030	4.2625093951341	3.91002664372563	2.90443232632997	2.80484547065106
kfl00726_0040	1.08219722334924	1.11609281969758	1.10533518320349	1.09380038756438
kfl00726_0050	5.34465313668481	5.26430098155938	5.65899065969258	5.81523106241128
kfl00726_0060	4.80218528678527	4.58143568804044	5.26410050842984	5.3087198902191
kfl00726_0070	5.7775465283983	5.91419529043502	4.27997796227634	3.8125888947396
kfl00726_0080	8.92605896072166	8.97094751148976	9.46193586619389	9.45050387378113
kfl00726_g9	0	0	0	0
kfl00727_0010	0	0	0	0
kfl00727_0020	6.08466267622383	5.58228054199114	4.54683030996418	3.9839316267735
kfl00727_0030	6.59067129686914	6.93229788159943	6.66088023648541	6.25622884731109
kfl00727_0040	6.43253249746134	6.3235897972737	7.25455839436571	7.33380218476681
kfl00727_0050	5.6387853251728	5.81956229728312	6.29599123924952	6.27965959384317
kfl00727_0060	5.07842719012144	5.12057597480205	5.50230018646911	5.39733723346499
kfl00727_0070	4.7244721745958	4.74667506557636	5.16730710309484	5.36166389232869
kfl00727_0080	1.74073165279325	1.98464645682583	2.46323326302612	2.59865413735994
kfl00728_0010	0	0	0	0
kfl00728_0020	0	0	0	0
kfl00728_0030	0	0	0	0
kfl00728_0040	0	0	0	0
kfl00728_0050	0	0	0	0
kfl00728_0060	0	0	0	0
kfl00728_0070	0	0	0	0
kfl00728_0080	0	0	0	0
kfl00728_0090	0	0	0	0
kfl00728_0100	6.33752082002466	6.06736166742456	6.41825174304514	6.52552608146763
kfl00728_g4	0	0	0	0
kfl00729_0010	5.67752172116599	5.6939361329158	5.68781448199045	5.66370994114473
kfl00729_0020	0.122544620936739	0.844292263607664	0	0
kfl00729_0030	3.57213021533217	3.47864260212343	3.34847539067176	3.60049583562958
kfl00730_0010	0	0	0	0
kfl00730_0020	0	0	0	0
kfl00730_0030	0	0	0	0
kfl00730_0040	3.1470007998008	3.28068982484	3.05351645966524	3.33264683345671
kfl00730_0050	4.90304166170288	4.92306119917041	5.15414909537719	5.1024993994344
kfl00730_0060	2.05976296795315	1.41484770423011	4.33807298984877	4.59408179825358
kfl00730_0070	0	0	0	2.68371728747318
kfl00730_0075	0	0	3.34641530819168	2.82887630026963
kfl00730_0080	3.57346579902467	3.84538879933794	5.05737808093131	5.06900476609172
kfl00730_g10	0.0607378640900613	0.683516612008264	0.800937116744857	0.11678148794179
kfl00731_0010	0.6624951610273	0	0	0
kfl00731_0020	0.324173478141104	0	0	0
kfl00731_0030	0	0	0	0
kfl00731_0040	0	0	0	0
kfl00731_0050	6.0185950755165	5.81293379635786	7.34483217361711	7.33432822400702
kfl00732_0010	0	0.285736805070653	0	1.65964934294697
kfl00732_0020	3.90673147123094	4.05865609764776	3.93695638502999	3.92162319655762
kfl00732_0040	0	0	0	0
kfl00732_0050	4.18394678568697	3.75991531964667	3.45958605762617	3.13276564768042
kfl00732_0060	0	0	0	0
kfl00732_0070	0	0	0	0
kfl00732_0080	0	0	0	0
kfl00732_g3	0	0	0.550003484293347	0
kfl00732_g6	0	0	0	0
kfl00733_0010	6.76984044673981	6.59539564205005	7.01159584530916	6.95191401686543
kfl00733_0020	2.51298610935425	2.97157487157578	3.2349442440347	2.89420511117498
kfl00733_0025	1.71342299449198	1.55367198659658	1.76553515454487	1.13556001234433
kfl00733_0030	2.45805343526218	2.58736570532213	0.696006736617362	0.629177691954643
kfl00733_0040	4.46461257279562	4.33127391978249	4.13445798183541	4.41234256132314
kfl00734_0010	9.64234727661723	9.74227616225273	8.77291774424481	8.68239337337804
kfl00734_0020	4.27419883042437	4.47045866005451	4.15847075241788	4.01659096231526
kfl00734_0030	3.99481899246946	4.15217881424941	2.71477093082305	2.8933772047557
kfl00734_0040	3.26861008193245	3.0619908959868	2.5771637802415	2.84797435845667
kfl00734_0050	1.89110711862042	1.59680349420776	1.78613784833384	1.92922376691681
kfl00734_0060	4.8411649970692	4.31891194655902	5.08766684554957	4.98240709550468
kfl00734_0070	7.08095856729256	7.05357543557944	6.16485880899842	6.23231283822496
kfl00734_0080	4.42713195313935	4.12484578928193	4.1508445727744	4.18204888300544
kfl00734_0090	1.47884853480827	2.07083854917666	0	0
kfl00734_0100	3.91036085596459	3.66096796657859	4.4428604303024	4.29432330400933
kfl00735_0010	6.1136610929308	5.86716978592623	5.91178458629077	5.67902356362552
kfl00735_0020	0	0	0	0
kfl00735_0025	1.44162947064152	1.59783427431857	0.599000953834205	0.581812592139494
kfl00735_g1	0	0	0	0
kfl00735_g3	0	0	0	0
kfl00736_0010	0	0	0	0
kfl00736_0020	3.97413510626668	3.91004138352995	4.09806318687955	3.66937530532082
kfl00736_0030	2.62748690513629	2.72233703839536	2.41611820369484	2.12780232965197
kfl00736_0040	2.82115104927205	2.65740848261574	1.59276331885508	1.36811271940177
kfl00736_0060	4.10756743981247	3.45910185988262	3.0584565468818	1.9405574565344
kfl00736_0080	5.46816038215455	5.5492935907411	5.24755106050427	5.46520158841637
kfl00736_0090	5.26238797080372	5.41127329994394	5.9708186239125	6.01049218903766
kfl00736_g3	4.28376994357136	5.06217296085982	1.8940315540823	3.12269088609557
kfl00736_g7	5.89441191352663	5.92101837499453	4.55631341924077	4.56380896529777
kfl00737_0010	10.708413283	10.8173552368977	10.7176170065277	10.7515248442499
kfl00737_0020	5.72533907119452	5.85646971143975	5.7454932637336	5.57249372005722
kfl00737_0030	1.77442109793464	1.52651148979277	1.29281713937213	1.17455041058118
kfl00737_0040	5.53420501058393	5.42684674555675	5.30179596703073	5.45303349991768
kfl00737_0050	0	0	0	0
kfl00738_0010	0	0	0	0
kfl00738_0020	0	0	0	0
kfl00738_0030	0	0	0	0
kfl00738_0040	0	0	0	0
kfl00738_0045	0	0	0	0
kfl00738_0050	0	0	0	0
kfl00738_0060	0	0	0	0
kfl00738_0070	0	0	0	0
kfl00738_0090	3.47380579740013	3.58337860697657	4.63116146727717	4.10315553035758
kfl00738_0100	0	0	0	0
kfl00738_0110	0	0	0	0
kfl00739_0010	3.16795250790141	3.56815826467667	2.06547574127436	2.3586947689098
kfl00739_0020	4.14280146547818	4.3496318253898	4.37744633944827	4.62223922872325
kfl00739_0030	4.42309093838035	4.39291976432893	4.24985279606744	4.32400586171268
kfl00739_0040	0	0	0	0
kfl00739_0050	4.92643672525658	4.32655405280957	3.62988894102291	4.01186117699787
kfl00739_0060	6.40037494816158	6.32114505315587	5.75735036320781	5.93620802966434
kfl00739_0070	6.14718021006345	5.92496542523376	4.34366179754379	4.5541977768227
kfl00739_0075	0.197577773450133	0.157692294633024	0	0.161370496705917
kfl00740_0010	0	0	0	0
kfl00740_0020	0	0	0	0
kfl00740_0030	0	0	0	0
kfl00740_0040	5.74731938821828	5.98474120181071	6.79705474918319	6.67055563640959
kfl00740_0050	2.49099099035924	2.12829872789901	2.24959239216031	2.83422316922338
kfl00740_0060	3.88070418074119	4.25555359408124	4.0791623349452	3.98506963434043
kfl00740_g2	0	0	0	0
kfl00740_g4	0	0	0	0
kfl00741_0010	2.67505661837742	2.68081328355316	3.36217650058662	3.04964662791666
kfl00741_0020	6.9255591275506	6.60902211016482	7.36299104204455	7.3792949248721
kfl00741_0030	3.11454782839271	3.21800917317435	1.39759126649358	1.52112164912408
kfl00741_0040	3.0945352643742	3.69215682991274	0	0
kfl00741_0050	0	0	0	0
kfl00741_g3	0	0	0	0
kfl00742_0010	0	0	0	0
kfl00742_0020	0	0	0	0.533569337120278
kfl00742_0030	2.24114962066271	1.59596405099531	1.276657724721	1.67040665756386
kfl00742_0040	0	0	1.6430330111691	0
kfl00742_0050	2.62868215947993	1.80357077077429	3.67245274585916	1.9543316826206
kfl00742_0060	3.31456360762459	3.55137485387901	2.98356002250704	3.26991238187662
kfl00742_0070	0	0	0	0
kfl00742_0080	5.493482832807	5.01617100710297	5.35782110858593	4.95729772090724
kfl00743_0010	0	0	0	0
kfl00743_0020	5.12800225521231	5.58786689283659	5.51372436840194	5.8872026596684
kfl00743_0040	5.84204096556584	5.59738375069975	5.70593325583333	5.85203436522187
kfl00743_0050	2.18150738502606	3.18658624172487	2.95621937519627	2.81063936170287
kfl00743_0060	0	0	0	0
kfl00743_0065	0	0	0	0
kfl00743_0070	3.00253538448347	2.21008251339317	3.73125267767219	3.52626705701722
kfl00744_0010	2.75763661690673	2.98193714474296	3.85885290579932	3.53496977758863
kfl00744_0020	1.79693296418831	2.17813241677019	3.599423363474	3.53977290826329
kfl00744_0030	1.63078942079563	2.089844609043	1.80494978424035	2.28998536688876
kfl00744_0040	0	0	0	0
kfl00745_0010	2.32685925275486	1.99378346722327	0	0
kfl00745_0020	3.07026799614892	3.24633043992586	2.06337211471653	2.2790445323677
kfl00745_0030	2.68662677783942	2.92364250688802	2.47439991841704	2.12045188400733
kfl00745_0040	3.17219345116972	3.14018533315595	3.9181394154777	4.07151272620072
kfl00745_0050	0	0	0	0
kfl00746_0010	0.402956393147559	0	0	0.435358901071201
kfl00746_0020	3.778316959885	3.55999431024222	3.68551270739411	3.77494436100602
kfl00746_g2	0	0	0	0
kfl00747_0010	0	0	0	0
kfl00747_0020	0	0	0	0
kfl00747_0040	1.45622025186296	1.98912841003063	1.80260190559107	1.5480450370055
kfl00747_0050	0	0	0	0
kfl00747_0060	0	0	0	0
kfl00747_0065	0	0	0	0
kfl00747_g2	4.19487439410686	4.37445264348485	2.53919277702592	3.40226071961715
kfl00748_0010	0	0	0	0
kfl00748_0020	0	0	0	0
kfl00748_0030	0	0	0	0
kfl00748_0050	4.1523562863982	4.47972968965887	4.03713433941789	4.07939911879695
kfl00749_0010	4.34243612056305	4.29983521112062	7.66466723083154	7.80295411320212
kfl00749_0020	2.69304709615102	2.85879860118009	2.55972526216289	2.7154386001011
kfl00749_0030	7.30207127994725	7.2736501892549	6.27062274279387	6.3549643881312
kfl00749_0040	0	0	0	0
kfl00749_0050	4.01571467404448	3.65419817691944	2.77495323813951	3.62259003960353
kfl00749_0060	4.02058628071073	4.30485121303376	2.65622085713507	3.06925912163667
kfl00749_0070	4.20823159400609	4.36174440115941	3.86079754324766	4.20575495038358
kfl00749_0080	3.97848262959339	4.62734444829293	1.86194989748152	1.31206824543216
kfl00749_0090	0	0	0	0
kfl00750_0010	3.14403163140801	2.79534642310356	0	0.953492127690705
kfl00750_0020	0	0	0	0
kfl00750_0030	0	0	0	0
kfl00751_0010	6.84794099197148	6.82217447408613	5.82882214389875	6.14364977487373
kfl00751_0020	5.87242857993431	5.87160018318713	5.26536572955337	5.50252424269413
kfl00751_0030	0	0	0	0
kfl00751_0040	2.90140258367276	2.80642303869126	1.99537237442207	2.3267904171374
kfl00751_0050	4.61734849333382	4.6222419564093	4.3162530452731	4.01748089939502
kfl00751_0060	3.79044727365148	3.57295173554522	3.92264419488854	3.95755769930704
kfl00752_0010	0	0	0	0
kfl00752_0020	4.47675513584082	4.56497104767692	3.60158439458545	3.90997611978163
kfl00752_0030	3.70789362638758	3.59258057999929	2.83599134134911	3.04377865914072
kfl00753_0010	5.04860121140792	4.6961263917611	6.12280373546257	6.17588096645329
kfl00753_0020	2.91134213585557	3.10283389715416	3.31988359454074	2.92345521103409
kfl00753_0030	3.26669943347738	3.6205592457501	2.67754842122228	3.21401943454167
kfl00753_0040	1.84642494175854	1.96744903888724	3.42162599192849	3.40083196704371
kfl00753_0050	3.75488145709908	3.56503772008157	3.15137586623584	2.74958872929282
kfl00753_0060	4.05430815899425	4.31038663331882	4.24286219773157	4.41235041526708
kfl00753_0070	4.99747023380979	4.78662238771512	4.13661116965573	4.02369587625415
kfl00753_0080	6.23971850812093	6.35161579106032	4.63558806552929	4.5370228585486
kfl00753_0090	0	0	0	0
kfl00754_0010	0	0	0	0
kfl00754_0020	0	0	0	0
kfl00754_0030	0	0	0	0
kfl00754_0035	0	0	0	0
kfl00754_0040	0	0	0	0
kfl00754_0050	5.26539403379653	5.40547261126139	4.96592455026557	5.12194708706102
kfl00754_g6	4.63126207685594	4.2796525138304	2.26971408588165	0
kfl00754_g8	0	0	0	0
kfl00755_0010	0	0	0	0
kfl00755_0015	2.10382504276796	1.93059215792546	2.41152041133141	2.2309120212611
kfl00755_0020	5.89793167467698	6.04067138591634	5.18598030460945	5.35790693805219
kfl00755_0040	3.51455892858079	3.52821463660408	4.12055913785936	4.1300421677747
kfl00755_0050	3.24816004935141	3.02525243999708	4.18553690713131	4.00451502611652
kfl00756_0010	5.66310423483009	5.45642860414488	5.33722192245967	5.09785627299346
kfl00756_0020	3.60582501489517	3.46209929247917	4.49134365189856	4.46516915900103
kfl00756_0030	3.48060610533902	3.70509465695309	2.53816702373048	2.26797160707251
kfl00756_0040	3.4023457989547	3.18442045155556	5.65371877443523	5.65698609471504
kfl00756_0050	3.73741527608038	4.05032689287891	5.02808336505326	5.15910946058592
kfl00756_g5	0	0	0	0
kfl00757_0010	4.72528260896749	4.90221347789786	4.05464064159387	3.92435414853076
kfl00757_0020	6.52055596318798	6.44387500524357	5.51218807850606	5.11076886250405
kfl00757_0030	2.95410720840074	3.54833583330663	2.27019033941867	2.37197754501417
kfl00757_0040	3.67856532096454	4.26691723884234	3.76289462344451	3.82764757134732
kfl00757_0050	2.71705006514548	2.62836900875784	2.00557628440971	2.32528233874526
kfl00758_0010	4.14767162600289	3.90702087063575	3.72610559629333	4.45102516462019
kfl00758_0020	0.893974819795437	0.799027727747291	0.363654368869949	0.242667210209494
kfl00758_0030	5.59010947296402	5.51496867402014	5.65584841275941	5.69602569642145
kfl00758_0040	0	0	0	0
kfl00759_0010	4.32682501521784	4.65657294648192	3.16892855471764	3.03525162532018
kfl00759_0020	0	0	0	0
kfl00759_0030	0	0	0	0
kfl00759_0040	0	3.01755732538765	2.41334626894892	2.2032774853448
kfl00759_0050	2.68038380083746	2.56020681964564	1.53650276077571	0
kfl00759_0060	5.10797435415152	4.81531385470571	4.21025221258711	4.4363102196354
kfl00759_0070	5.45039456283041	5.13062409098295	5.08683157901749	4.97641483614457
kfl00759_0080	2.90057021567595	3.10074749037012	2.28802881162371	2.32433082862151
kfl00759_0090	0	0	0	0
kfl00760_0010	2.72829343266945	2.2035796408019	2.14670817745956	2.28205032083976
kfl00760_0020	0	0	0	0
kfl00760_g1	0	0	1.25861612866207	0.408561644322965
kfl00761_0010	5.41745184457916	5.04394479932049	3.93531798111142	3.85575196459668
kfl00761_0020	5.46021858994647	5.7976116273369	5.2100325436184	4.59452233276428
kfl00761_0030	0	0.479078104655569	0	0
kfl00761_0040	1.73440749918285	1.63985067927344	0	0.519713676985012
kfl00761_0050	3.74220713089416	3.41724151224986	2.1299740364011	1.64538760678142
kfl00761_0060	5.51430791536189	5.51069043666544	3.62708148973833	4.42938536093594
kfl00761_0070	10.7758625976832	10.9144578871883	10.6316915462368	10.6278669605276
kfl00761_g1	2.77892904914382	2.53275563298496	2.90320197203166	0.164448286329009
kfl00762_0010	0	0	0	0
kfl00762_0020	6.27104084794239	6.35815767754682	6.18108005690392	6.08552464145368
kfl00762_0030	3.6853713424191	2.99188831998449	3.0681250228444	3.18742928340267
kfl00762_0040	2.18778524827673	0.875225500142669	1.33207572483979	1.09418364349049
kfl00762_0050	3.97672773389824	4.0202547316743	3.44563406879414	3.45617994896686
kfl00762_g2	0	0	0	0
kfl00763_0010	0	0	0	0
kfl00763_0020	0	0	0	0
kfl00763_0030	0	0	0	0
kfl00763_0035	0	0	0	0
kfl00763_g2	0	0	0	0
kfl00763_g3	0	0	0	0
kfl00763_g4	0	0	0	0
kfl00764_0010	0	0	0	0
kfl00764_0020	9.83906998559598	9.88941191346196	9.77803180545344	9.78367891022551
kfl00764_0030	2.89440325887936	2.36225971151182	2.82256179878878	3.04293578846843
kfl00764_0040	3.24985058615967	3.34568885635319	3.79283378505328	3.96899733796293
kfl00764_0050	4.06163309133924	3.93351164233937	4.97960060947373	4.88836270719843
kfl00764_0060	3.11654623723708	3.30913820344426	3.00874459949917	3.032586109881
kfl00764_0070	0	0	0	0
kfl00764_g6	2.7069530489083	0.000834187264561927	0	0
kfl00765_0010	7.3337423540311	7.49184319514015	7.45863715419512	7.63783720631003
kfl00765_0020	4.38221789681749	4.4538349007035	3.99421835832836	4.38730454760451
kfl00765_0030	3.50102559542345	3.8864109686975	1.03311259810476	2.14709765780437
kfl00765_0040	3.80477417737747	3.62054636160515	1.63370943969367	2.4384968028562
kfl00765_0050	4.59287589059819	4.28126929248725	3.14327306606956	2.98983369861716
kfl00765_0060	4.3789828899946	4.28615780881364	3.95676498979331	4.13232307719541
kfl00766_0010	1.94056730033178	1.92389705247084	3.19218599032716	2.5674312676602
kfl00766_0020	0	2.45594295973057	2.53465955309935	2.76189444894677
kfl00766_0030	2.84200959839072	3.15588831102662	3.65145753284237	3.92721236147088
kfl00766_0040	5.50899776982915	5.36028205186605	5.57167854063158	5.6890283996672
kfl00767_0010	3.26788560304694	3.51427354362755	4.4736165777348	4.34652310620674
kfl00767_0020	4.45643438327815	4.58935394785759	4.67603505866539	4.74895562588126
kfl00767_0030	0	0	2.0423484312024	1.4251598091934
kfl00768_0010	6.6177220144925	6.33451680247146	7.43742097717846	7.29198934574456
kfl00768_0020	4.39451344136245	4.54372826810905	3.09110744863162	2.50186349255454
kfl00768_0030	1.81403483514393	1.71355184926788	2.24129736069003	1.9909208487247
kfl00768_0040	3.12814141037142	3.21784036312506	3.91843096032185	4.11984249497751
kfl00769_0010	3.37257654933269	2.731757752023	2.44606658047986	2.44690774967435
kfl00769_0015	4.15471253457717	4.13272789881087	4.6133442016266	4.60077732037199
kfl00769_0020	0	0	0	0
kfl00769_0030	0	0	0	0.619539781084187
kfl00769_0040	5.34497082019045	5.41821360061642	5.60391353031075	5.27057764731305
kfl00769_0050	0	0	0	0
kfl00770_0010	4.69865821217947	4.43912050664765	4.03718016474166	3.99784705255102
kfl00770_0020	4.5087373528878	4.78033189455353	4.7310946905681	4.05740409878068
kfl00770_0030	0.843217917422322	1.42913047761126	1.69798388876948	1.84448892206599
kfl00770_0040	4.5079995906168	4.24694994404562	3.42750932140542	3.76314501727534
kfl00770_0050	1.03906325692609	0.246386340065206	0.467620775810996	0.390954062987253
kfl00770_0060	4.4347992143279	4.53276338992044	3.88196138876616	3.41088241110973
kfl00770_0070	0	0	0	0
kfl00771_0010	4.65234331312914	4.39591287089628	3.76437648981917	3.68439620795459
kfl00771_0020	0	0	0	0
kfl00771_0030	1.72550020103779	2.54119918965409	0	0
kfl00771_0040	2.58752700430879	3.16763390654887	2.70590220772142	2.75548833480447
kfl00771_0050	3.90196612503123	3.86545098830568	2.22577405740463	2.73007841736117
kfl00771_0060	6.90541684901662	6.97163227436068	7.17556309762269	6.95772697438802
kfl00771_0070	3.63679701813989	3.894926747432	3.87117810526609	4.06906639731804
kfl00772_0010	1.52086338612668	1.67184134109733	1.8099153979161	2.08648003002618
kfl00772_0020	3.58618784157919	3.36236385332456	2.85808776666965	2.02154414474102
kfl00772_0030	4.59615242347545	5.18069130585975	3.95601027882205	3.33865727793969
kfl00772_0040	5.03582175548724	4.50057015073806	3.93249412767989	3.97175596397362
kfl00772_0050	1.30513992764629	1.52286321775358	0.789531430971678	1.04962596803727
kfl00773_0010	0	0	0	0
kfl00773_0020	3.52547818604408	3.67101457461279	3.96240236014476	3.82461565369616
kfl00773_0030	5.084401522406	5.13366982266425	5.19013449312109	5.14051629207806
kfl00773_0040	0	0	0	0
kfl00773_g4	0	0	0	0
kfl00774_0010	2.80363615268548	2.97043768779182	3.22398789490756	3.32038424745509
kfl00774_0020	4.50404933494109	4.48418606350845	5.46155561648507	5.4044582057598
kfl00774_0030	5.90849606746947	5.6638984777039	6.54563504841347	6.51389918758972
kfl00774_0040	3.43364485437692	4.32782985140885	3.30243751312171	2.86274553107164
kfl00774_0050	2.66504045297236	3.13764373792341	3.05487470836704	2.91989400382858
kfl00774_0060	2.55240181907226	2.36853533203254	2.6934255086246	3.17626857298641
kfl00774_0070	4.58139664395912	4.38866579785593	5.67878544449301	5.78733704898432
kfl00775_0010	0	0	0	0
kfl00775_0020	3.12108611470374	3.01084104881331	1.86713261333301	2.38131462251392
kfl00775_0030	6.61904939395355	6.54025855686525	7.68395606792394	7.725095312663
kfl00775_0040	3.07304132604436	3.09167734110232	3.17974383047496	3.31815798775558
kfl00775_0050	3.89467244805335	4.32594317607003	3.87441819422525	4.02171961237114
kfl00775_0060	2.4461392035211	2.46133750858706	2.34363263290486	1.85626986511797
kfl00775_0070	0	0	0	0
kfl00776_0010	0	0	0	0
kfl00776_0020	0	0	0	0
kfl00776_0030	0	0	0	0
kfl00776_0040	5.32404436634987	5.2152740928875	4.85528769846819	4.97947461093462
kfl00776_0050	3.18648756650766	3.03314111123102	2.70815022618884	2.58427385392895
kfl00776_0060	3.20830399472086	3.61185291586774	3.20347678471561	3.03435189768696
kfl00776_0070	3.97028728062451	4.01314981673051	2.97569113948392	3.5035776051186
kfl00776_0080	5.09085811468666	4.98808535358777	5.16175486447307	4.8482492767711
kfl00777_0010	1.15902336994794	0.798507757115086	1.56169258259167	1.21550099477227
kfl00777_0020	2.5727885444659	2.2444467776784	1.95392061142941	2.49079447856347
kfl00777_0030	1.85788763887053	1.580720249712	2.3714514710489	2.30541302427305
kfl00778_0010	0	0	0	0
kfl00778_0020	0	0	0	0
kfl00778_0030	0	0	0	0
kfl00778_0040	0	0	0	0
kfl00778_0050	0	0	0	0
kfl00778_0060	0	0	0	0
kfl00778_0070	0	0	0	0
kfl00778_0080	0	0	0	0
kfl00778_0085	0	0	0	0
kfl00778_0090	0	0	0	0
kfl00778_0100	0	0	0	0
kfl00778_0110	0	0	0	0
kfl00778_0120	0	0	0	0
kfl00778_0130	0	0	0	0
kfl00778_0140	0	0	0	0
kfl00778_0150	0	0	0	0
kfl00779_0010	0.242446642563914	0.481203502877281	0.734616599812003	0.521321718253473
kfl00779_0020	10.1850785228089	10.2906185262639	10.1417041815194	10.2514328372349
kfl00779_0030	2.29854451113575	2.39934636837189	2.66156955263682	2.65926250468893
kfl00779_0040	2.26347524556814	1.606980704509	2.54671663928358	2.60250838963603
kfl00779_0050	4.10463562461649	4.50700359097212	5.65475108134025	5.70838715078933
kfl00780_0010	0	0	0	0
kfl00780_0020	2.50426058989017	2.08923503043824	2.94300702125087	3.00669506295225
kfl00780_0030	3.39679428816394	3.25667366742094	3.74798808747974	3.84523922460323
kfl00781_0010	3.55003888968251	3.42329890500228	2.79137291790264	2.8108115783597
kfl00781_0020	2.88382756139199	2.59187805647329	2.76312913361475	2.85610212629982
kfl00781_g2	0	0	0	0
kfl00782_0010	7.78525305490257	7.65244723779002	5.89205227814577	6.11640602047596
kfl00782_0020	3.41259890887994	3.49099515647118	3.52952055860738	3.57404011914215
kfl00782_0030	7.1945841633509	7.18278103013439	8.74404675552468	8.74650801282586
kfl00782_0040	4.28793816346303	4.10448246678893	4.11324815857092	4.2133101919951
kfl00782_0050	3.24858516172512	2.96205578016268	4.02331132922627	4.43755222627222
kfl00783_0010	0	0	0	0
kfl00783_0020	4.96522831571648	4.80138600801054	4.91111671201539	4.93688131136084
kfl00783_0030	3.98455020055619	3.67392169226495	4.11187572395122	3.75334984936622
kfl00783_0040	0	2.99953428195249	0	3.46268648901921
kfl00783_0050	4.07801372045303	3.69835922678697	4.25698575876048	4.04866596575312
kfl00783_0060	0	0	3.63098230334574	0
kfl00783_0070	0	0	0	0
kfl00783_g4	3.40871407854891	0	3.66956425769668	2.72120141984954
kfl00784_0010	4.88837247341623	4.76606658802252	3.06034917686695	3.20102172542332
kfl00784_0020	0.430887085184836	0	0	0
kfl00784_0030	2.26400627531068	1.72890888907822	3.49754580239958	3.57956403032839
kfl00784_0040	0	0	0	0
kfl00784_0050	0	0	0	0
kfl00784_g5	0	0	0	0
kfl00785_0010	4.49758107282274	4.38548953230951	4.45191411737243	4.46257830819358
kfl00785_0040	7.79835785947975	7.46379558960668	6.41874546660598	6.31888453229797
kfl00785_0050	7.67852968356503	7.59478904417006	6.50520584175779	6.49493418088969
kfl00785_0060	0	0	0	0
kfl00785_g5	0	0	0	0
kfl00786_0010	0	0	0	0
kfl00786_0020	0	0	0	0
kfl00786_0040	0	0	0	0
kfl00786_0050	0	0	0	0
kfl00786_0060	0	0	0	0
kfl00787_0010	7.71009937623323	7.62247796307318	7.59411766417291	7.4048063926579
kfl00787_0020	0	0	0	0
kfl00787_0030	0	0	0	0
kfl00787_0040	4.54622116149496	3.94720006075668	4.01521440208554	4.35327887624619
kfl00787_0050	3.555532507437	3.13218642828684	4.28733244185573	4.30573672667209
kfl00788_0010	2.92207367239084	2.83110693296306	0.453188660774418	1.22488386383535
kfl00788_0020	2.6975824793305	2.5435612823292	3.49070629760118	3.50847760948553
kfl00788_0030	0	0	0	0
kfl00788_0040	0	0	0	0
kfl00789_0010	0	0	0	0
kfl00789_0020	0	0	0	0
kfl00789_0040	0	0	0	0
kfl00789_0050	0	0	0	0
kfl00789_0060	0	0	0	0
kfl00789_0070	0	0	0	0
kfl00789_0080	0	0	0	0
kfl00789_0090	0	0	0	0
kfl00789_0100	0	0	0	0
kfl00789_0110	0	0	0	0
kfl00789_0120	0	0	0	0
kfl00789_0140	0	0	0	0
kfl00790_0010	0	0	0	0
kfl00790_0020	2.19337647475919	1.94150294686281	2.91349733574889	2.936383361499
kfl00791_0010	0.263012025734844	0	0	0
kfl00791_0020	3.0974757509564	2.36576244603821	5.02901577327306	5.00414427223918
kfl00791_0030	2.78750356504488	2.82520539407854	5.53467519801663	5.66524823500595
kfl00791_0040	2.81068737004759	2.93175743902539	3.44116721033765	3.59681465430286
kfl00792_0010	6.48065512555718	6.57578832717985	6.2584444817809	6.00141413289068
kfl00792_0020	5.93051118815631	5.96323518733541	5.57616817641857	5.39458801704429
kfl00792_0030	8.6016651988533	8.70535362848016	7.64912511805552	7.54356534374118
kfl00792_0040	4.88910838431331	5.30167979184245	5.22027223402239	4.89223108310772
kfl00792_0050	5.74865463577313	6.00844766249678	6.96007735809032	6.85010433741544
kfl00792_0060	3.9535174349895	4.51646973835179	4.42907159163676	4.47903923325558
kfl00792_g1	0	0	0	0
kfl00793_0010	6.52140184162465	6.63228645049989	6.42295729225312	6.46432107240217
kfl00793_0020	3.82020412083157	3.84155016663677	3.48959219084878	3.23770213105299
kfl00793_0030	2.85887785892798	3.55436857166436	3.22651484036495	3.58995097369999
kfl00793_0040	2.11312029166275	2.7635926668568	3.02806347263319	3.82530828097759
kfl00793_0050	0	0	0	0
kfl00793_0060	0	0	0	0
kfl00794_0010	0	0	0	0
kfl00794_0020	0	0	0	0
kfl00794_0040	0	0	0	0
kfl00794_0050	0	0	0	0
kfl00794_0060	0	0	0	0
